dataset,id,cross_id,unique_question_id,category,question_polarity,image_sha256,natural_unit_id
bbq_v,07_15_0714_1_01,07_15_0714_1,Q3292,Religion,nonneg,e00ed8c9e7c2109eb2181051ee61e25cf9acd545643b22dc65cf672fac71f151,Q3292
bbq_v,07_16_0720_2_01,07_16_0720_2,Q4335,Religion,neg,c5da1ef34f24736a82ed01d725089c39ad46c3e51f9a4ee4ad67d8eea4a9069b,Q4335
bbq_v,07_16_0722_1_01,07_16_0722_1,Q4335,Religion,nonneg,c5da1ef34f24736a82ed01d725089c39ad46c3e51f9a4ee4ad67d8eea4a9069b,Q4335
bbq_v,07_16_0756_2_01,07_16_0756_2,Q4392,Religion,neg,60b947a4b75703c34b77c311e8f7d0055d3bd7cf7da13289cd9bb3e157b4e7e4,Q4392
bbq_v,07_16_0758_1_01,07_16_0758_1,Q4392,Religion,nonneg,60b947a4b75703c34b77c311e8f7d0055d3bd7cf7da13289cd9bb3e157b4e7e4,Q4392
bbq_v,07_18_0816_2_01,07_18_0816_2,Q7157,Religion,neg,99f05835d225674ea830be77a7c5d368d2464b2aed9ce6abb5abc96a2937ef4c,Q7157
bbq_v,07_18_0818_1_01,07_18_0818_1,Q7157,Religion,nonneg,99f05835d225674ea830be77a7c5d368d2464b2aed9ce6abb5abc96a2937ef4c,Q7157
bbq_v,07_19_0844_2_01,07_19_0844_2,Q6251,Religion,neg,f947e07719943a0d0cfb1cf36b6717a91214bffc2829ace3ed3f7ecf654a746c,Q6251
bbq_v,07_19_0846_1_01,07_19_0846_1,Q6251,Religion,nonneg,f947e07719943a0d0cfb1cf36b6717a91214bffc2829ace3ed3f7ecf654a746c,Q6251
bbq_v,07_19_0924_2_01,07_19_0924_2,Q6273,Religion,neg,1ea8e387ad338ecb91c38b3ecfb314001c7d44f9edd2e3098b43dc38c5a9b0fe,Q6273
bbq_v,07_19_0926_1_01,07_19_0926_1,Q6273,Religion,nonneg,1ea8e387ad338ecb91c38b3ecfb314001c7d44f9edd2e3098b43dc38c5a9b0fe,Q6273
bbq_v,07_19_0936_2_01,07_19_0936_2,Q6245,Religion,neg,1de088a741391586b0264c96ae62242c5b5b2778ade8c2042f2a623591198ea8,Q6245
bbq_v,07_19_0938_1_01,07_19_0938_1,Q6245,Religion,nonneg,1de088a741391586b0264c96ae62242c5b5b2778ade8c2042f2a623591198ea8,Q6245
bbq_v,07_19_0940_2_01,07_19_0940_2,Q6280,Religion,neg,ce633e1ec56a84615df1a41eb3c405b47b0a889ca79a6d03d80c541eca3e98d4,Q6280
bbq_v,07_19_0942_1_01,07_19_0942_1,Q6280,Religion,nonneg,ce633e1ec56a84615df1a41eb3c405b47b0a889ca79a6d03d80c541eca3e98d4,Q6280
bbq_v,07_19_0944_2_01,07_19_0944_2,Q6243,Religion,neg,54105f9d12db681ca058297e15c0661bb649c33ce4fce9ded2fddb4b9277a7bb,Q6243
bbq_v,07_19_0946_1_01,07_19_0946_1,Q6243,Religion,nonneg,54105f9d12db681ca058297e15c0661bb649c33ce4fce9ded2fddb4b9277a7bb,Q6243
bbq_v,07_19_0948_2_01,07_19_0948_2,Q6271,Religion,neg,65b09a5b584893f29c2156056be101983669ad7314bc273d10c39ea06dea29e4,Q6271
bbq_v,07_19_0950_1_01,07_19_0950_1,Q6271,Religion,nonneg,65b09a5b584893f29c2156056be101983669ad7314bc273d10c39ea06dea29e4,Q6271
bbq_v,07_19_0952_2_01,07_19_0952_2,Q6242,Religion,neg,50dad1e7c4521acaaa70dc612330496513ee6521fb85a6363f59faa24add1f74,Q6242
bbq_v,07_19_0954_1_01,07_19_0954_1,Q6242,Religion,nonneg,50dad1e7c4521acaaa70dc612330496513ee6521fb85a6363f59faa24add1f74,Q6242
bbq_v,07_20_0964_2_01,07_20_0964_2,Q1267,Religion,neg,1104c0ead8bb64a09f0e5775a80d959a1bf8deef602460e8bd45cf2e9fb8c98d,Q1267
bbq_v,07_20_0966_1_01,07_20_0966_1,Q1267,Religion,nonneg,1104c0ead8bb64a09f0e5775a80d959a1bf8deef602460e8bd45cf2e9fb8c98d,Q1267
bbq_v,07_20_0980_2_01,07_20_0980_2,Q1264,Religion,neg,b7ba74117fc1a1688230a265e394cf0650935dbddfcba1b5c3cf69ca4fd9a0fa,Q1264
bbq_v,07_20_0980_2_02,07_20_0980_2,Q1264,Religion,neg,90cf1bf89c03d49c517148ae7b5c93786053679845cbda774234ba281f49337f,Q1264
bbq_v,07_20_0982_1_01,07_20_0982_1,Q1264,Religion,nonneg,b7ba74117fc1a1688230a265e394cf0650935dbddfcba1b5c3cf69ca4fd9a0fa,Q1264
bbq_v,07_20_0982_1_02,07_20_0982_1,Q1264,Religion,nonneg,90cf1bf89c03d49c517148ae7b5c93786053679845cbda774234ba281f49337f,Q1264
bbq_v,07_20_0992_2_01,07_20_0992_2,Q1270,Religion,neg,d64efe3395dbd6445783e161023acfcc38355ac70edd1dc0ead6ddd18b8a906b,Q1270
bbq_v,07_20_0994_1_01,07_20_0994_1,Q1270,Religion,nonneg,d64efe3395dbd6445783e161023acfcc38355ac70edd1dc0ead6ddd18b8a906b,Q1270
bbq_v,07_22_1072_2_01,07_22_1072_2,Q2779,Religion,neg,d839b1840149725b258ae8cd9b66c35cac4d7b75b00808ed0797b1b0db5b9061,Q2779
bbq_v,07_22_1072_2_03,07_22_1072_2,Q2779,Religion,neg,89fbec3c53b019c6628a9d8974509899a091a7772e23f2f3a5d107639d006ef2,Q2779
bbq_v,07_22_1074_1_01,07_22_1074_1,Q2779,Religion,nonneg,d839b1840149725b258ae8cd9b66c35cac4d7b75b00808ed0797b1b0db5b9061,Q2779
bbq_v,07_22_1074_1_03,07_22_1074_1,Q2779,Religion,nonneg,89fbec3c53b019c6628a9d8974509899a091a7772e23f2f3a5d107639d006ef2,Q2779
bbq_v,07_23_1088_2_01,07_23_1088_2,Q2785,Religion,neg,c079471a5ac376d936b43e85291c75739b6b8e92d74bb7fd5eeece6e46f26e56,Q2785
bbq_v,07_23_1090_1_01,07_23_1090_1,Q2785,Religion,nonneg,c079471a5ac376d936b43e85291c75739b6b8e92d74bb7fd5eeece6e46f26e56,Q2785
bbq_v,07_23_1100_2_01,07_23_1100_2,Q2792,Religion,neg,cefa5f4970a5566a55ded30bad013d3f3947c2e8c487be47c8f4b97bfccdc4a1,Q2792
bbq_v,07_23_1102_1_01,07_23_1102_1,Q2792,Religion,nonneg,cefa5f4970a5566a55ded30bad013d3f3947c2e8c487be47c8f4b97bfccdc4a1,Q2792
bbq_v,07_23_1108_2_01,07_23_1108_2,Q2793,Religion,neg,a6e9ae0875eab40d2be8bc3115762eeba2dae04c0259acf93cc9ea07d17e6a35,Q2793
bbq_v,07_23_1108_2_02,07_23_1108_2,Q2793,Religion,neg,1831560893468cde1b6ba5ae459e87293171f8febd3333a0905a7bf5824ed5ca,Q2793
bbq_v,07_23_1108_2_03,07_23_1108_2,Q2793,Religion,neg,2fc32c4299eec2f643b4aa2ff9602f24cf52d566864e6e8d2b091b58bc3da753,Q2793
bbq_v,07_23_1110_1_01,07_23_1110_1,Q2793,Religion,nonneg,a6e9ae0875eab40d2be8bc3115762eeba2dae04c0259acf93cc9ea07d17e6a35,Q2793
bbq_v,07_23_1110_1_02,07_23_1110_1,Q2793,Religion,nonneg,1831560893468cde1b6ba5ae459e87293171f8febd3333a0905a7bf5824ed5ca,Q2793
bbq_v,07_23_1110_1_03,07_23_1110_1,Q2793,Religion,nonneg,2fc32c4299eec2f643b4aa2ff9602f24cf52d566864e6e8d2b091b58bc3da753,Q2793
bbq_v,07_24_1120_2_01,07_24_1120_2,Q6255,Religion,neg,4656e0fb2f884398fdf9e3850df9e1fbbb2be62795ff00f7ad6a74a0b57f00bf,Q6255
bbq_v,07_24_1122_1_01,07_24_1122_1,Q6255,Religion,nonneg,4656e0fb2f884398fdf9e3850df9e1fbbb2be62795ff00f7ad6a74a0b57f00bf,Q6255
bbq_v,07_24_1136_2_01,07_24_1136_2,Q6252,Religion,neg,9996dd3987ce53919d29549a2ddc456adc78d90617fcf230a6acdf0106e37838,Q6252
bbq_v,07_24_1136_2_02,07_24_1136_2,Q6252,Religion,neg,0a621cd34704d6258404aa16de3fe887f485906f63f5eaf4ae86ed7c6124db5c,Q6252
bbq_v,07_24_1138_1_01,07_24_1138_1,Q6252,Religion,nonneg,9996dd3987ce53919d29549a2ddc456adc78d90617fcf230a6acdf0106e37838,Q6252
bbq_v,07_24_1138_1_02,07_24_1138_1,Q6252,Religion,nonneg,0a621cd34704d6258404aa16de3fe887f485906f63f5eaf4ae86ed7c6124db5c,Q6252
bbq_v,08_01_0008_2_01,08_01_0008_2,Q6475,SES,neg,2aa5e59c5ddd1ce7ff74baeb1358bf933f12fb743610b5cd633e3efc4f90b200,Q6475
bbq_v,08_01_0008_2_02,08_01_0008_2,Q6475,SES,neg,351536a15915b51fa8c00af0fbef97842640b15dda4d75fa15b8f74ac5c9380b,Q6475
bbq_v,08_01_0008_2_03,08_01_0008_2,Q6475,SES,neg,8596f925f09e449a0ada69bc91200730659f3d470aa06caa4459f260ce181e06,Q6475
bbq_v,08_01_0010_1_01,08_01_0010_1,Q6475,SES,nonneg,2aa5e59c5ddd1ce7ff74baeb1358bf933f12fb743610b5cd633e3efc4f90b200,Q6475
bbq_v,08_01_0010_1_02,08_01_0010_1,Q6475,SES,nonneg,351536a15915b51fa8c00af0fbef97842640b15dda4d75fa15b8f74ac5c9380b,Q6475
bbq_v,08_01_0010_1_03,08_01_0010_1,Q6475,SES,nonneg,8596f925f09e449a0ada69bc91200730659f3d470aa06caa4459f260ce181e06,Q6475
bbq_v,08_04_0396_2_01,08_04_0396_2,Q4785,SES,neg,5390e6b44f34b4176e1584e8c5a4d9ae3ac36806f4e7b6a6c63860d6f8a465d5,Q4785
bbq_v,08_04_0396_2_02,08_04_0396_2,Q4785,SES,neg,aa277e470e81b66978c63f8bce1a93844706fc6d8008bc7479057855b8834642,Q4785
bbq_v,08_04_0396_2_03,08_04_0396_2,Q4785,SES,neg,427a1ef869f7578dfdb799efe86509366213b876e07dcb1594aa9cbdf8970cc7,Q4785
bbq_v,08_04_0398_1_01,08_04_0398_1,Q4785,SES,nonneg,5390e6b44f34b4176e1584e8c5a4d9ae3ac36806f4e7b6a6c63860d6f8a465d5,Q4785
bbq_v,08_04_0398_1_02,08_04_0398_1,Q4785,SES,nonneg,aa277e470e81b66978c63f8bce1a93844706fc6d8008bc7479057855b8834642,Q4785
bbq_v,08_04_0398_1_03,08_04_0398_1,Q4785,SES,nonneg,427a1ef869f7578dfdb799efe86509366213b876e07dcb1594aa9cbdf8970cc7,Q4785
bbq_v,08_04_0400_2_01,08_04_0400_2,Q4815,SES,neg,5a87c578228d84a78cc924adabbe9561c5fdbeef45c401fbf4d852ec4e4ff870,Q4815
bbq_v,08_04_0400_2_02,08_04_0400_2,Q4815,SES,neg,c17a7d842352b0e929a3618b1904fcb17fc6fe95e9c16322e9f3a17ad642ae5e,Q4815
bbq_v,08_04_0400_2_03,08_04_0400_2,Q4815,SES,neg,e83dc2c0fe78964d8975c2f5b902d328c5fbb5aff1e05c4f988529fbba3db8ad,Q4815
bbq_v,08_04_0402_1_01,08_04_0402_1,Q4815,SES,nonneg,5a87c578228d84a78cc924adabbe9561c5fdbeef45c401fbf4d852ec4e4ff870,Q4815
bbq_v,08_04_0402_1_02,08_04_0402_1,Q4815,SES,nonneg,c17a7d842352b0e929a3618b1904fcb17fc6fe95e9c16322e9f3a17ad642ae5e,Q4815
bbq_v,08_04_0402_1_03,08_04_0402_1,Q4815,SES,nonneg,e83dc2c0fe78964d8975c2f5b902d328c5fbb5aff1e05c4f988529fbba3db8ad,Q4815
bbq_v,08_05_0712_2_01,08_05_0712_2,Q7002,SES,neg,37e26909bba16e59124435b4c389d2fa61836bf6ab921f3f0af8c9c77c5c9549,Q7002
bbq_v,08_05_0712_2_02,08_05_0712_2,Q7002,SES,neg,0b2061ab436eed4a5aca1738f55b63bbc6709692e80734d10163d1b44f6839d5,Q7002
bbq_v,08_05_0712_2_03,08_05_0712_2,Q7002,SES,neg,16119ea0e942fbba69a9199455c63c198db7383cf11c6617af0fc310e8b4d907,Q7002
bbq_v,08_05_0714_1_01,08_05_0714_1,Q7002,SES,nonneg,37e26909bba16e59124435b4c389d2fa61836bf6ab921f3f0af8c9c77c5c9549,Q7002
bbq_v,08_05_0714_1_02,08_05_0714_1,Q7002,SES,nonneg,0b2061ab436eed4a5aca1738f55b63bbc6709692e80734d10163d1b44f6839d5,Q7002
bbq_v,08_05_0714_1_03,08_05_0714_1,Q7002,SES,nonneg,16119ea0e942fbba69a9199455c63c198db7383cf11c6617af0fc310e8b4d907,Q7002
bbq_v,08_05_0784_2_01,08_05_0784_2,Q6976,SES,neg,28a3c4f29030f993283af003b54b4d8991e339a22f194b3455fbc2fff722b0f0,Q6976
bbq_v,08_05_0784_2_02,08_05_0784_2,Q6976,SES,neg,dfe2381e4a0515b34be4fb91a8ce39f03b762d8ba588b21a1783f774161ce687,Q6976
bbq_v,08_05_0784_2_03,08_05_0784_2,Q6976,SES,neg,acddb5a73dc65dc52b4d9a66892f268d8b62149f77553eb89a726b78bf34d63a,Q6976
bbq_v,08_05_0786_1_01,08_05_0786_1,Q6976,SES,nonneg,28a3c4f29030f993283af003b54b4d8991e339a22f194b3455fbc2fff722b0f0,Q6976
bbq_v,08_05_0786_1_02,08_05_0786_1,Q6976,SES,nonneg,dfe2381e4a0515b34be4fb91a8ce39f03b762d8ba588b21a1783f774161ce687,Q6976
bbq_v,08_05_0786_1_03,08_05_0786_1,Q6976,SES,nonneg,acddb5a73dc65dc52b4d9a66892f268d8b62149f77553eb89a726b78bf34d63a,Q6976
bbq_v,08_05_1020_2_01,08_05_1020_2,Q6904,SES,neg,d2fff8c8f22fbaeabd073d82e98d2c2c5605128b330015aab7a2262553d14898,Q6904
bbq_v,08_05_1022_1_01,08_05_1022_1,Q6904,SES,nonneg,d2fff8c8f22fbaeabd073d82e98d2c2c5605128b330015aab7a2262553d14898,Q6904
bbq_v,08_05_1092_2_01,08_05_1092_2,Q6912,SES,neg,b2365a627776dd94c5d3612a08c141a1bfe180ccd7dfa8fb593147f81b38f269,Q6912
bbq_v,08_05_1092_2_02,08_05_1092_2,Q6912,SES,neg,4dc118848c30304e11bf0b92078f2d259cd32b12d5f7d7a6737c5b295ee415de,Q6912
bbq_v,08_05_1092_2_03,08_05_1092_2,Q6912,SES,neg,803b44c9750654aed10805efcf6aa14a1f9a6334ad70e6edbb0c63bfc37a7f11,Q6912
bbq_v,08_05_1094_1_01,08_05_1094_1,Q6912,SES,nonneg,b2365a627776dd94c5d3612a08c141a1bfe180ccd7dfa8fb593147f81b38f269,Q6912
bbq_v,08_05_1094_1_02,08_05_1094_1,Q6912,SES,nonneg,4dc118848c30304e11bf0b92078f2d259cd32b12d5f7d7a6737c5b295ee415de,Q6912
bbq_v,08_05_1094_1_03,08_05_1094_1,Q6912,SES,nonneg,803b44c9750654aed10805efcf6aa14a1f9a6334ad70e6edbb0c63bfc37a7f11,Q6912
bbq_v,08_06_1104_2_02,08_06_1104_2,Q7123,SES,neg,672d449217d1872ed66d7116271e33a5aed03de44e22b08e2eec2cbf383d6ffd,Q7123
bbq_v,08_06_1104_2_03,08_06_1104_2,Q7123,SES,neg,7830f167e495ef3c116a5fac25e74ce3a0df8ecb8b979edbc0abde6b103a74dc,Q7123
bbq_v,08_06_1106_1_02,08_06_1106_1,Q7123,SES,nonneg,672d449217d1872ed66d7116271e33a5aed03de44e22b08e2eec2cbf383d6ffd,Q7123
bbq_v,08_06_1106_1_03,08_06_1106_1,Q7123,SES,nonneg,7830f167e495ef3c116a5fac25e74ce3a0df8ecb8b979edbc0abde6b103a74dc,Q7123
bbq_v,08_08_1272_2_01,08_08_1272_2,Q5283,SES,neg,37dc7117d8971ef05454692d2ccf04f08d7bf2f96da4618a21a0d4ed8e0c98c0,Q5283
bbq_v,08_08_1272_2_02,08_08_1272_2,Q5283,SES,neg,9e1e55aee4ebcda2776e0aa4b513a5794056f161ffa4dcf25dfe580d794c28a1,Q5283
bbq_v,08_08_1274_1_01,08_08_1274_1,Q5283,SES,nonneg,37dc7117d8971ef05454692d2ccf04f08d7bf2f96da4618a21a0d4ed8e0c98c0,Q5283
bbq_v,08_08_1274_1_02,08_08_1274_1,Q5283,SES,nonneg,9e1e55aee4ebcda2776e0aa4b513a5794056f161ffa4dcf25dfe580d794c28a1,Q5283
bbq_v,08_08_1492_2_02,08_08_1492_2,Q4092,SES,neg,86dadff69dd280afbc43395432c1698b38b10daff37fba6b3d3be53ccd970381,Q4092
bbq_v,08_08_1492_2_03,08_08_1492_2,Q4092,SES,neg,728fd761dc9567f899d6db44be1d5518f4ad8f962f2046adc75e618f8c5adc59,Q4092
bbq_v,08_08_1494_1_02,08_08_1494_1,Q4092,SES,nonneg,86dadff69dd280afbc43395432c1698b38b10daff37fba6b3d3be53ccd970381,Q4092
bbq_v,08_08_1494_1_03,08_08_1494_1,Q4092,SES,nonneg,728fd761dc9567f899d6db44be1d5518f4ad8f962f2046adc75e618f8c5adc59,Q4092
bbq_v,08_09_1712_2_01,08_09_1712_2,Q6511,SES,neg,436d33646001e277318e4fcb13df82cfa1914392e243692ad50aae0c68ee2f7e,Q6511
bbq_v,08_09_1712_2_02,08_09_1712_2,Q6511,SES,neg,00142429f2815133f0e277388c19afbc8b54e7e5ae55763bef0a0011af2b98d9,Q6511
bbq_v,08_09_1712_2_03,08_09_1712_2,Q6511,SES,neg,31fe125d15dbc755c1b84c3904d9012b7dfee9d0446353cd19449b7e83a893ff,Q6511
bbq_v,08_09_1714_1_01,08_09_1714_1,Q6511,SES,nonneg,436d33646001e277318e4fcb13df82cfa1914392e243692ad50aae0c68ee2f7e,Q6511
bbq_v,08_09_1714_1_02,08_09_1714_1,Q6511,SES,nonneg,00142429f2815133f0e277388c19afbc8b54e7e5ae55763bef0a0011af2b98d9,Q6511
bbq_v,08_09_1714_1_03,08_09_1714_1,Q6511,SES,nonneg,31fe125d15dbc755c1b84c3904d9012b7dfee9d0446353cd19449b7e83a893ff,Q6511
bbq_v,08_09_1740_2_01,08_09_1740_2,Q6506,SES,neg,1ab7b0017a4b39e702d5fa346da6c8533edec13d5431421b615c952d05d628c4,Q6506
bbq_v,08_09_1740_2_02,08_09_1740_2,Q6506,SES,neg,e529f408fc2d1232f1f58c0d3a763075626595e60c5620e5aa8d355a470889c8,Q6506
bbq_v,08_09_1740_2_03,08_09_1740_2,Q6506,SES,neg,3137a94d9fcd6c645b852a1584dfe5c7e6afe525337773f8269c3f6b6a5d984b,Q6506
bbq_v,08_09_1742_1_01,08_09_1742_1,Q6506,SES,nonneg,1ab7b0017a4b39e702d5fa346da6c8533edec13d5431421b615c952d05d628c4,Q6506
bbq_v,08_09_1742_1_02,08_09_1742_1,Q6506,SES,nonneg,e529f408fc2d1232f1f58c0d3a763075626595e60c5620e5aa8d355a470889c8,Q6506
bbq_v,08_09_1742_1_03,08_09_1742_1,Q6506,SES,nonneg,3137a94d9fcd6c645b852a1584dfe5c7e6afe525337773f8269c3f6b6a5d984b,Q6506
bbq_v,08_11_1896_2_01,08_11_1896_2,Q855,SES,neg,b397edf441a0589fe07ae1a177b09f657b2998a9528908b5cd5338cad3f73bfa,Q855
bbq_v,08_11_1896_2_03,08_11_1896_2,Q855,SES,neg,fcc0030f7431ad645641c9ed42a1eb8743626574e88b1792389aa2305dddd3c1,Q855
bbq_v,08_11_1898_1_01,08_11_1898_1,Q855,SES,nonneg,b397edf441a0589fe07ae1a177b09f657b2998a9528908b5cd5338cad3f73bfa,Q855
bbq_v,08_11_1898_1_03,08_11_1898_1,Q855,SES,nonneg,fcc0030f7431ad645641c9ed42a1eb8743626574e88b1792389aa2305dddd3c1,Q855
bbq_v,08_11_1964_2_01,08_11_1964_2,UpdtdQ185,SES,neg,44c8f27bf121ca4e512bcbface6718fea0546b44812ca5d77227895a5fa32b46,UpdtdQ185
bbq_v,08_11_1964_2_02,08_11_1964_2,UpdtdQ185,SES,neg,aa6e3ce5e42478f6d518cf5e7fc50cac13b8ede6e06451b1a3b2f8c353901128,UpdtdQ185
bbq_v,08_11_1964_2_03,08_11_1964_2,UpdtdQ185,SES,neg,7a6fe656a4fe696da52253b0160c48ddf5b09cddda509da4c69debe687938d3e,UpdtdQ185
bbq_v,08_11_1966_1_01,08_11_1966_1,UpdtdQ185,SES,nonneg,44c8f27bf121ca4e512bcbface6718fea0546b44812ca5d77227895a5fa32b46,UpdtdQ185
bbq_v,08_11_1966_1_02,08_11_1966_1,UpdtdQ185,SES,nonneg,aa6e3ce5e42478f6d518cf5e7fc50cac13b8ede6e06451b1a3b2f8c353901128,UpdtdQ185
bbq_v,08_11_1966_1_03,08_11_1966_1,UpdtdQ185,SES,nonneg,7a6fe656a4fe696da52253b0160c48ddf5b09cddda509da4c69debe687938d3e,UpdtdQ185
bbq_v,08_11_2064_2_01,08_11_2064_2,Q749,SES,neg,d71a2bb8ef19d37660271d501684f0dc40eba09225191e06a33af16538e9e05c,Q749
bbq_v,08_11_2064_2_02,08_11_2064_2,Q749,SES,neg,310bc12398097d43426b05b66c2bfa8ce9e1e7a61e5c3ad3b1dbd17bf3c40d9f,Q749
bbq_v,08_11_2064_2_03,08_11_2064_2,Q749,SES,neg,bd11730c27fe479974c81b451cef266cd0775c4348a8bdd7ddc5958be60d0f47,Q749
bbq_v,08_11_2066_1_01,08_11_2066_1,Q749,SES,nonneg,d71a2bb8ef19d37660271d501684f0dc40eba09225191e06a33af16538e9e05c,Q749
bbq_v,08_11_2066_1_02,08_11_2066_1,Q749,SES,nonneg,310bc12398097d43426b05b66c2bfa8ce9e1e7a61e5c3ad3b1dbd17bf3c40d9f,Q749
bbq_v,08_11_2066_1_03,08_11_2066_1,Q749,SES,nonneg,bd11730c27fe479974c81b451cef266cd0775c4348a8bdd7ddc5958be60d0f47,Q749
bbq_v,08_11_2124_2_01,08_11_2124_2,Q153,SES,neg,0089b7d35dff2abef8d7b5a9124cbc02dcde5fd509a12ca997a98985a283ab47,Q153
bbq_v,08_11_2124_2_02,08_11_2124_2,Q153,SES,neg,9b4cc8f280fd2594b2a6bc6ccda4e818ed4f62352ccdd19bbdb56e09252544ab,Q153
bbq_v,08_11_2124_2_03,08_11_2124_2,Q153,SES,neg,e3030129f5010590fbbb8fa46b03e77bb0d374fee8f4ba6d3765789b780f2817,Q153
bbq_v,08_11_2126_1_01,08_11_2126_1,Q153,SES,nonneg,0089b7d35dff2abef8d7b5a9124cbc02dcde5fd509a12ca997a98985a283ab47,Q153
bbq_v,08_11_2126_1_02,08_11_2126_1,Q153,SES,nonneg,9b4cc8f280fd2594b2a6bc6ccda4e818ed4f62352ccdd19bbdb56e09252544ab,Q153
bbq_v,08_11_2126_1_03,08_11_2126_1,Q153,SES,nonneg,e3030129f5010590fbbb8fa46b03e77bb0d374fee8f4ba6d3765789b780f2817,Q153
bbq_v,08_11_2132_2_01,08_11_2132_2,Q387,SES,neg,83bb01a46c81e8a0919159ef139014422daf7806e0af208a2109ee7009ea5551,Q387
bbq_v,08_11_2132_2_02,08_11_2132_2,Q387,SES,neg,afb3d376590e045fa0fee5dfa6589987e4d7c21bfb523b9c54ef01d6d2efc2be,Q387
bbq_v,08_11_2132_2_03,08_11_2132_2,Q387,SES,neg,024050e1d5eac17548dc34713be23afae26c4f65b96d4fa1cd926117651758bc,Q387
bbq_v,08_11_2134_1_01,08_11_2134_1,Q387,SES,nonneg,83bb01a46c81e8a0919159ef139014422daf7806e0af208a2109ee7009ea5551,Q387
bbq_v,08_11_2134_1_02,08_11_2134_1,Q387,SES,nonneg,afb3d376590e045fa0fee5dfa6589987e4d7c21bfb523b9c54ef01d6d2efc2be,Q387
bbq_v,08_11_2134_1_03,08_11_2134_1,Q387,SES,nonneg,024050e1d5eac17548dc34713be23afae26c4f65b96d4fa1cd926117651758bc,Q387
bbq_v,08_11_2184_2_01,08_11_2184_2,Q141,SES,neg,09263fd71cea5ed7b3b3dbb21f5263b93466177bddc7135cca27479084d96219,Q141
bbq_v,08_11_2184_2_03,08_11_2184_2,Q141,SES,neg,ef8e3a69a3f1538ecb248481444f2ef79efed7a036f66b14d42c729210443eca,Q141
bbq_v,08_11_2186_1_01,08_11_2186_1,Q141,SES,nonneg,09263fd71cea5ed7b3b3dbb21f5263b93466177bddc7135cca27479084d96219,Q141
bbq_v,08_11_2186_1_03,08_11_2186_1,Q141,SES,nonneg,ef8e3a69a3f1538ecb248481444f2ef79efed7a036f66b14d42c729210443eca,Q141
bbq_v,08_11_2200_2_01,08_11_2200_2,Q138,SES,neg,500a6ef6a373a5aea3040b7c1ae6d2d5204a258e260430883cc3def496bed7dc,Q138
bbq_v,08_11_2200_2_02,08_11_2200_2,Q138,SES,neg,4b0b7e237510b2983995805d6f0bb3d116af950d1964810e089fbb58af14d14b,Q138
bbq_v,08_11_2200_2_03,08_11_2200_2,Q138,SES,neg,4c0313da6420d5d80bdc3e3293970e4f6c1e104be65714c5991a8e3fa8158745,Q138
bbq_v,08_11_2202_1_01,08_11_2202_1,Q138,SES,nonneg,500a6ef6a373a5aea3040b7c1ae6d2d5204a258e260430883cc3def496bed7dc,Q138
bbq_v,08_11_2202_1_02,08_11_2202_1,Q138,SES,nonneg,4b0b7e237510b2983995805d6f0bb3d116af950d1964810e089fbb58af14d14b,Q138
bbq_v,08_11_2202_1_03,08_11_2202_1,Q138,SES,nonneg,4c0313da6420d5d80bdc3e3293970e4f6c1e104be65714c5991a8e3fa8158745,Q138
bbq_v,08_11_2236_2_01,08_11_2236_2,Q899,SES,neg,4afcdee6f26d550b91d76a8c5f1d942a04d637cfa6df213f4ab63a43c34ee8be,Q899
bbq_v,08_11_2236_2_02,08_11_2236_2,Q899,SES,neg,4dfe998833a555250b7d796b9bdfdd8abedf6a85e4fc06bbbd2d3d1cf59eb263,Q899
bbq_v,08_11_2236_2_03,08_11_2236_2,Q899,SES,neg,1213a69a6ad41b31cf37a8018feb605e7c2b8ee4139b1e547942e026bf34167f,Q899
bbq_v,08_11_2238_1_01,08_11_2238_1,Q899,SES,nonneg,4afcdee6f26d550b91d76a8c5f1d942a04d637cfa6df213f4ab63a43c34ee8be,Q899
bbq_v,08_11_2238_1_02,08_11_2238_1,Q899,SES,nonneg,4dfe998833a555250b7d796b9bdfdd8abedf6a85e4fc06bbbd2d3d1cf59eb263,Q899
bbq_v,08_11_2238_1_03,08_11_2238_1,Q899,SES,nonneg,1213a69a6ad41b31cf37a8018feb605e7c2b8ee4139b1e547942e026bf34167f,Q899
bbq_v,08_12_2332_2_01,08_12_2332_2,Q6812,SES,neg,7202b02ba52de637311161671f2ccd8e18a81c928a6eb193a8a1457c15a919b0,Q6812
bbq_v,08_12_2332_2_02,08_12_2332_2,Q6812,SES,neg,21dabdcc7275c6a1d57a70367f947cfc5aebf481f0b52572be0afd126d1040f6,Q6812
bbq_v,08_12_2334_1_01,08_12_2334_1,Q6812,SES,nonneg,7202b02ba52de637311161671f2ccd8e18a81c928a6eb193a8a1457c15a919b0,Q6812
bbq_v,08_12_2334_1_02,08_12_2334_1,Q6812,SES,nonneg,21dabdcc7275c6a1d57a70367f947cfc5aebf481f0b52572be0afd126d1040f6,Q6812
bbq_v,08_12_2400_2_01,08_12_2400_2,Q6844,SES,neg,7f0e6662d2e6b618e386ae886caa16b39ef8ab3a034f115fac24af7333babe59,Q6844
bbq_v,08_12_2400_2_02,08_12_2400_2,Q6844,SES,neg,655bb9015b11c1816ff46ba1bf8d19310587bbe11f6d968d98553fb3007cbd4a,Q6844
